P1_001N,GEO_ID,state,county,tract,block group
823,1500000US170318110004,17,031,811000,4
1125,1500000US170318110005,17,031,811000,5
2438,1500000US170318111001,17,031,811100,1
1478,1500000US170318111004,17,031,811100,4
1882,1500000US170318111002,17,031,811100,2
905,1500000US170318111003,17,031,811100,3
977,1500000US170318112003,17,031,811200,3
678,1500000US170318112005,17,031,811200,5
985,1500000US170318112001,17,031,811200,1
1579,1500000US170318112002,17,031,811200,2
1182,1500000US170318112004,17,031,811200,4
1274,1500000US170318113013,17,031,811301,3
1229,1500000US170318113011,17,031,811301,1
916,1500000US170318113012,17,031,811301,2
1383,1500000US170318113014,17,031,811301,4
2326,1500000US170318113022,17,031,811302,2
1239,1500000US170318113021,17,031,811302,1
1058,1500000US170318114013,17,031,811401,3
893,1500000US170318114011,17,031,811401,1
1038,1500000US170318114012,17,031,811401,2
921,1500000US170318114014,17,031,811401,4
1091,1500000US170318114015,17,031,811401,5
1348,1500000US170318114021,17,031,811402,1
1647,1500000US170318114022,17,031,811402,2
1577,1500000US170318114023,17,031,811402,3
1743,1500000US170318115001,17,031,811500,1
1427,1500000US170318115004,17,031,811500,4
1629,1500000US170318115002,17,031,811500,2
1232,1500000US170318115003,17,031,811500,3
1468,1500000US170318116002,17,031,811600,2
1596,1500000US170318116001,17,031,811600,1
1459,1500000US170318116003,17,031,811600,3
1530,1500000US170318116004,17,031,811600,4
2269,1500000US170318117011,17,031,811701,1
1186,1500000US170318117012,17,031,811701,2
1821,1500000US170318117022,17,031,811702,2
1199,1500000US170318117021,17,031,811702,1
2364,1500000US170318117023,17,031,811702,3
1420,1500000US170318118002,17,031,811800,2
965,1500000US170318118001,17,031,811800,1
1631,1500000US170318118003,17,031,811800,3
1628,1500000US170318118004,17,031,811800,4
1078,1500000US170318119001,17,031,811900,1
1005,1500000US170318119002,17,031,811900,2
1375,1500000US170318119003,17,031,811900,3
2593,1500000US170318119004,17,031,811900,4
769,1500000US170318120001,17,031,812000,1
718,1500000US170318120002,17,031,812000,2
1494,1500000US170318120003,17,031,812000,3
720,1500000US170318120004,17,031,812000,4
1090,1500000US170318120005,17,031,812000,5
875,1500000US170318120006,17,031,812000,6
823,1500000US170318121005,17,031,812100,5
962,1500000US170318121001,17,031,812100,1
1031,1500000US170318121002,17,031,812100,2
1083,1500000US170318121003,17,031,812100,3
864,1500000US170318121004,17,031,812100,4
1190,1500000US170318122003,17,031,812200,3
1005,1500000US170318122001,17,031,812200,1
861,1500000US170318122002,17,031,812200,2
928,1500000US170318122004,17,031,812200,4
2669,1500000US170318123012,17,031,812301,2
805,1500000US170318123011,17,031,812301,1
1504,1500000US170318123013,17,031,812301,3
1043,1500000US170318123022,17,031,812302,2
959,1500000US170318123021,17,031,812302,1
679,1500000US170318123023,17,031,812302,3
1024,1500000US170318124002,17,031,812400,2
1346,1500000US170318124001,17,031,812400,1
1088,1500000US170318124003,17,031,812400,3
1029,1500000US170318125001,17,031,812500,1
870,1500000US170318125004,17,031,812500,4
826,1500000US170318125002,17,031,812500,2
955,1500000US170318125003,17,031,812500,3
1078,1500000US170318126003,17,031,812600,3
809,1500000US170318126001,17,031,812600,1
1217,1500000US170318126002,17,031,812600,2
794,1500000US170318126004,17,031,812600,4
942,1500000US170318127002,17,031,812700,2
1063,1500000US170318127001,17,031,812700,1
1187,1500000US170318127003,17,031,812700,3
1012,1500000US170318128012,17,031,812801,2
2375,1500000US170318128011,17,031,812801,1
757,1500000US170318128022,17,031,812802,2
650,1500000US170318128021,17,031,812802,1
1114,1500000US170318128023,17,031,812802,3
1086,1500000US170318129002,17,031,812900,2
942,1500000US170318129001,17,031,812900,1
1337,1500000US170318129003,17,031,812900,3
1481,1500000US170318129004,17,031,812900,4
684,1500000US170318130001,17,031,813000,1
848,1500000US170318130004,17,031,813000,4
922,1500000US170318130002,17,031,813000,2
771,1500000US170318130003,17,031,813000,3
710,1500000US170318130005,17,031,813000,5
966,1500000US170318131002,17,031,813100,2
1376,1500000US170318131005,17,031,813100,5
748,1500000US170318131003,17,031,813100,3
981,1500000US170318131001,17,031,813100,1
607,1500000US170318131004,17,031,813100,4
860,1500000US170318132002,17,031,813200,2
837,1500000US170318132001,17,031,813200,1
833,1500000US170318132003,17,031,813200,3
954,1500000US170318132004,17,031,813200,4
1098,1500000US170318132005,17,031,813200,5
1655,1500000US170318133011,17,031,813301,1
841,1500000US170318133012,17,031,813301,2
1138,1500000US170318133013,17,031,813301,3
1690,1500000US170318133021,17,031,813302,1
2168,1500000US170318133022,17,031,813302,2
1444,1500000US170318134001,17,031,813400,1
1103,1500000US170318134002,17,031,813400,2
1153,1500000US170318134003,17,031,813400,3
1564,1500000US170318134004,17,031,813400,4
1308,1500000US170318134005,17,031,813400,5
999,1500000US170318134006,17,031,813400,6
1022,1500000US170318135003,17,031,813500,3
1591,1500000US170318135001,17,031,813500,1
1367,1500000US170318135002,17,031,813500,2
1695,1500000US170318135004,17,031,813500,4
1494,1500000US170318135005,17,031,813500,5
1408,1500000US170318136001,17,031,813600,1
2212,1500000US170318136002,17,031,813600,2
1823,1500000US170318136003,17,031,813600,3
2134,1500000US170318137011,17,031,813701,1
1752,1500000US170318137012,17,031,813701,2
607,1500000US170318137022,17,031,813702,2
1120,1500000US170318137024,17,031,813702,4
1171,1500000US170318137021,17,031,813702,1
1301,1500000US170318137023,17,031,813702,3
1124,1500000US170318138013,17,031,813801,3
889,1500000US170318138012,17,031,813801,2
843,1500000US170318138011,17,031,813801,1
1257,1500000US170318138023,17,031,813802,3
1071,1500000US170318138021,17,031,813802,1
1145,1500000US170318138022,17,031,813802,2
1485,1500000US170318138024,17,031,813802,4
1325,1500000US170318139002,17,031,813900,2
1432,1500000US170318139005,17,031,813900,5
1734,1500000US170318139001,17,031,813900,1
1100,1500000US170318139003,17,031,813900,3
1177,1500000US170318139004,17,031,813900,4
1242,1500000US170318140002,17,031,814000,2
1308,1500000US170318140001,17,031,814000,1
1085,1500000US170318140003,17,031,814000,3
1071,1500000US170318140004,17,031,814000,4
2295,1500000US170318141001,17,031,814100,1
1441,1500000US170318141002,17,031,814100,2
947,1500000US170318141003,17,031,814100,3
1417,1500000US170318142001,17,031,814200,1
1765,1500000US170318142004,17,031,814200,4
832,1500000US170318142002,17,031,814200,2
1328,1500000US170318142003,17,031,814200,3
1231,1500000US170318142005,17,031,814200,5
1098,1500000US170318142006,17,031,814200,6
2203,1500000US170318143001,17,031,814300,1
2487,1500000US170318143002,17,031,814300,2
1172,1500000US170318144002,17,031,814400,2
1304,1500000US170318144004,17,031,814400,4
1126,1500000US170318144001,17,031,814400,1
1427,1500000US170318144003,17,031,814400,3
1809,1500000US170318144005,17,031,814400,5
943,1500000US170318144006,17,031,814400,6
2386,1500000US170318145001,17,031,814500,1
1425,1500000US170318145002,17,031,814500,2
1584,1500000US170318145003,17,031,814500,3
1219,1500000US170318146001,17,031,814600,1
1226,1500000US170318146002,17,031,814600,2
1097,1500000US170318146003,17,031,814600,3
1044,1500000US170318146004,17,031,814600,4
1030,1500000US170318146005,17,031,814600,5
1105,1500000US170318147001,17,031,814700,1
1008,1500000US170318147002,17,031,814700,2
1046,1500000US170318147003,17,031,814700,3
1263,1500000US170318147004,17,031,814700,4
1126,1500000US170318147005,17,031,814700,5
791,1500000US170318148005,17,031,814800,5
2022,1500000US170318148001,17,031,814800,1
1555,1500000US170318148002,17,031,814800,2
1021,1500000US170318148003,17,031,814800,3
1056,1500000US170318148004,17,031,814800,4
2155,1500000US170318149003,17,031,814900,3
1262,1500000US170318149001,17,031,814900,1
1692,1500000US170318149002,17,031,814900,2
1448,1500000US170318149004,17,031,814900,4
1068,1500000US170318150002,17,031,815000,2
1454,1500000US170318150001,17,031,815000,1
1732,1500000US170318150003,17,031,815000,3
1258,1500000US170318151002,17,031,815100,2
1181,1500000US170318151001,17,031,815100,1
1879,1500000US170318151003,17,031,815100,3
1212,1500000US170318152002,17,031,815200,2
1112,1500000US170318152004,17,031,815200,4
1748,1500000US170318152001,17,031,815200,1
1405,1500000US170318152003,17,031,815200,3
1424,1500000US170318152005,17,031,815200,5
1007,1500000US170318153002,17,031,815300,2
974,1500000US170318153001,17,031,815300,1
904,1500000US170318153003,17,031,815300,3
871,1500000US170318153004,17,031,815300,4
1394,1500000US170318154001,17,031,815400,1
1408,1500000US170318154004,17,031,815400,4
908,1500000US170318154002,17,031,815400,2
1835,1500000US170318154003,17,031,815400,3
1073,1500000US170318155003,17,031,815500,3
1381,1500000US170318155005,17,031,815500,5
1598,1500000US170318155001,17,031,815500,1
908,1500000US170318155002,17,031,815500,2
1129,1500000US170318155004,17,031,815500,4
1321,1500000US170318155006,17,031,815500,6
900,1500000US170318155007,17,031,815500,7
981,1500000US170318156001,17,031,815600,1
861,1500000US170318156004,17,031,815600,4
1165,1500000US170318156002,17,031,815600,2
1358,1500000US170318156003,17,031,815600,3
1243,1500000US170318156005,17,031,815600,5
828,1500000US170318157012,17,031,815701,2
1166,1500000US170318157011,17,031,815701,1
1142,1500000US170318157013,17,031,815701,3
988,1500000US170318157014,17,031,815701,4
712,1500000US170318157021,17,031,815702,1
748,1500000US170318157024,17,031,815702,4
1215,1500000US170318157022,17,031,815702,2
1597,1500000US170318157023,17,031,815702,3
1030,1500000US170318157025,17,031,815702,5
1630,1500000US170318158001,17,031,815800,1
1147,1500000US170318159001,17,031,815900,1
1735,1500000US170318159002,17,031,815900,2
1891,1500000US170318159003,17,031,815900,3
1270,1500000US170318160001,17,031,816000,1
1077,1500000US170318160002,17,031,816000,2
960,1500000US170318160003,17,031,816000,3
704,1500000US170318161001,17,031,816100,1
1219,1500000US170318161002,17,031,816100,2
857,1500000US170318161003,17,031,816100,3
950,1500000US170318161004,17,031,816100,4
1247,1500000US170318161005,17,031,816100,5
1282,1500000US170318161006,17,031,816100,6
1812,1500000US170318162001,17,031,816200,1
847,1500000US170318162002,17,031,816200,2
1504,1500000US170318162003,17,031,816200,3
1582,1500000US170318163002,17,031,816300,2
929,1500000US170318163001,17,031,816300,1
1198,1500000US170318163003,17,031,816300,3
1069,1500000US170318163004,17,031,816300,4
1298,1500000US170318164011,17,031,816401,1
1256,1500000US170318164014,17,031,816401,4
921,1500000US170318164012,17,031,816401,2
1189,1500000US170318164013,17,031,816401,3
812,1500000US170318164023,17,031,816402,3
1337,1500000US170318164021,17,031,816402,1
1267,1500000US170318164022,17,031,816402,2
1044,1500000US170318164024,17,031,816402,4
1164,1500000US170318165001,17,031,816500,1
2058,1500000US170318165002,17,031,816500,2
1040,1500000US170318165003,17,031,816500,3
1177,1500000US170318166001,17,031,816600,1
1461,1500000US170318166002,17,031,816600,2
1884,1500000US170318166003,17,031,816600,3
953,1500000US170318167001,17,031,816700,1
1740,1500000US170318167002,17,031,816700,2
1762,1500000US170318168002,17,031,816800,2
1894,1500000US170318168001,17,031,816800,1
1093,1500000US170318168003,17,031,816800,3
1016,1500000US170318168004,17,031,816800,4
1192,1500000US170318169001,17,031,816900,1
1213,1500000US170318169003,17,031,816900,3
1427,1500000US170318169002,17,031,816900,2
1729,1500000US170318169004,17,031,816900,4
761,1500000US170318170002,17,031,817000,2
1451,1500000US170318170005,17,031,817000,5
741,1500000US170318170001,17,031,817000,1
1061,1500000US170318170003,17,031,817000,3
1496,1500000US170318170004,17,031,817000,4
1298,1500000US170318171013,17,031,817101,3
955,1500000US170318171011,17,031,817101,1
1254,1500000US170318171012,17,031,817101,2
1056,1500000US170318171014,17,031,817101,4
908,1500000US170318171022,17,031,817102,2
1136,1500000US170318171021,17,031,817102,1
1114,1500000US170318171023,17,031,817102,3
1011,1500000US170318172002,17,031,817200,2
923,1500000US170318172004,17,031,817200,4
1580,1500000US170318172001,17,031,817200,1
1307,1500000US170318172003,17,031,817200,3
2799,1500000US170318173001,17,031,817300,1
1271,1500000US170318174002,17,031,817400,2
832,1500000US170318174001,17,031,817400,1
1549,1500000US170318174003,17,031,817400,3
818,1500000US170318175001,17,031,817500,1
854,1500000US170318175002,17,031,817500,2
916,1500000US170318175003,17,031,817500,3
1024,1500000US170318175004,17,031,817500,4
1211,1500000US170318176001,17,031,817600,1
1318,1500000US170318176002,17,031,817600,2
1296,1500000US170318176003,17,031,817600,3
991,1500000US170318177001,17,031,817700,1
1268,1500000US170318177002,17,031,817700,2
1649,1500000US170318177003,17,031,817700,3
895,1500000US170318177004,17,031,817700,4
1166,1500000US170318179005,17,031,817900,5
1338,1500000US170318179001,17,031,817900,1
1147,1500000US170318179002,17,031,817900,2
926,1500000US170318179003,17,031,817900,3
955,1500000US170318179004,17,031,817900,4
1472,1500000US170318180003,17,031,818000,3
1913,1500000US170318180001,17,031,818000,1
1043,1500000US170318180002,17,031,818000,2
1120,1500000US170318181001,17,031,818100,1
1210,1500000US170318181002,17,031,818100,2
1112,1500000US170318182001,17,031,818200,1
1830,1500000US170318182004,17,031,818200,4
853,1500000US170318182002,17,031,818200,2
967,1500000US170318182003,17,031,818200,3
1856,1500000US170318183003,17,031,818300,3
1341,1500000US170318183001,17,031,818300,1
1695,1500000US170318183002,17,031,818300,2
1030,1500000US170318183004,17,031,818300,4
780,1500000US170318184011,17,031,818401,1
975,1500000US170318184014,17,031,818401,4
872,1500000US170318184012,17,031,818401,2
986,1500000US170318184013,17,031,818401,3
1461,1500000US170318184023,17,031,818402,3
817,1500000US170318184021,17,031,818402,1
1004,1500000US170318184022,17,031,818402,2
1689,1500000US170318185003,17,031,818500,3
1508,1500000US170318185001,17,031,818500,1
1573,1500000US170318185002,17,031,818500,2
880,1500000US170318185004,17,031,818500,4
2387,1500000US170318186002,17,031,818600,2
1429,1500000US170318186001,17,031,818600,1
1277,1500000US170318186003,17,031,818600,3
766,1500000US170318187002,17,031,818700,2
869,1500000US170318187004,17,031,818700,4
785,1500000US170318187001,17,031,818700,1
1271,1500000US170318187003,17,031,818700,3
747,1500000US170318188003,17,031,818800,3
1125,1500000US170318188006,17,031,818800,6
916,1500000US170318188001,17,031,818800,1
799,1500000US170318188002,17,031,818800,2
810,1500000US170318188004,17,031,818800,4
1295,1500000US170318188005,17,031,818800,5
1215,1500000US170318189003,17,031,818900,3
1275,1500000US170318189001,17,031,818900,1
2006,1500000US170318189002,17,031,818900,2
1306,1500000US170318190003,17,031,819000,3
942,1500000US170318190001,17,031,819000,1
1426,1500000US170318190002,17,031,819000,2
1094,1500000US170318190004,17,031,819000,4
1232,1500000US170318191002,17,031,819100,2
1045,1500000US170318191001,17,031,819100,1
1272,1500000US170318191003,17,031,819100,3
1051,1500000US170318191004,17,031,819100,4
976,1500000US170318192001,17,031,819200,1
1728,1500000US170318192002,17,031,819200,2
1904,1500000US170318192003,17,031,819200,3
1546,1500000US170318192004,17,031,819200,4
639,1500000US170318193001,17,031,819300,1
1401,1500000US170318193002,17,031,819300,2
737,1500000US170318193003,17,031,819300,3
983,1500000US170318194005,17,031,819400,5
1202,1500000US170318194001,17,031,819400,1
1688,1500000US170318194002,17,031,819400,2
790,1500000US170318194003,17,031,819400,3
1023,1500000US170318194004,17,031,819400,4
863,1500000US170318195003,17,031,819500,3
1035,1500000US170318195001,17,031,819500,1
782,1500000US170318195002,17,031,819500,2
984,1500000US170318195004,17,031,819500,4
1120,1500000US170318196002,17,031,819600,2
818,1500000US170318196001,17,031,819600,1
1220,1500000US170318196003,17,031,819600,3
925,1500000US170318196004,17,031,819600,4
1064,1500000US170318197001,17,031,819700,1
1105,1500000US170318197004,17,031,819700,4
2221,1500000US170318197002,17,031,819700,2
1638,1500000US170318197003,17,031,819700,3
970,1500000US170318198012,17,031,819801,2
1337,1500000US170318198015,17,031,819801,5
882,1500000US170318198011,17,031,819801,1
1391,1500000US170318198013,17,031,819801,3
784,1500000US170318198014,17,031,819801,4
1305,1500000US170318198021,17,031,819802,1
1436,1500000US170318198022,17,031,819802,2
1200,1500000US170318199001,17,031,819900,1
1292,1500000US170318199002,17,031,819900,2
1022,1500000US170318199003,17,031,819900,3
1096,1500000US170318200001,17,031,820000,1
1134,1500000US170318200002,17,031,820000,2
1626,1500000US170318201012,17,031,820101,2
1116,1500000US170318201015,17,031,820101,5
809,1500000US170318201011,17,031,820101,1
975,1500000US170318201013,17,031,820101,3
762,1500000US170318201014,17,031,820101,4
1288,1500000US170318201016,17,031,820101,6
1313,1500000US170318201017,17,031,820101,7
946,1500000US170318201031,17,031,820103,1
1289,1500000US170318201033,17,031,820103,3
833,1500000US170318201032,17,031,820103,2
1217,1500000US170318201034,17,031,820103,4
1130,1500000US170318201042,17,031,820104,2
1099,1500000US170318201041,17,031,820104,1
921,1500000US170318201043,17,031,820104,3
1303,1500000US170318201044,17,031,820104,4
1522,1500000US170318202021,17,031,820202,1
830,1500000US170318202022,17,031,820202,2
776,1500000US170318202023,17,031,820202,3
1512,1500000US170318202031,17,031,820203,1
2526,1500000US170318202032,17,031,820203,2
761,1500000US170318202042,17,031,820204,2
1875,1500000US170318202041,17,031,820204,1
1798,1500000US170318202043,17,031,820204,3
1786,1500000US170318203001,17,031,820300,1
1127,1500000US170318203002,17,031,820300,2
1033,1500000US170318203003,17,031,820300,3
1642,1500000US170318203004,17,031,820300,4
1129,1500000US170318204001,17,031,820400,1
2229,1500000US170318204002,17,031,820400,2
2198,1500000US170318204003,17,031,820400,3
723,1500000US170318205011,17,031,820501,1
1047,1500000US170318205012,17,031,820501,2
943,1500000US170318205013,17,031,820501,3
1319,1500000US170318205014,17,031,820501,4
1873,1500000US170318205015,17,031,820501,5
1336,1500000US170318205021,17,031,820502,1
1106,1500000US170318205022,17,031,820502,2
1791,1500000US170318205023,17,031,820502,3
1147,1500000US170318205024,17,031,820502,4
1583,1500000US170318206031,17,031,820603,1
1806,1500000US170318206033,17,031,820603,3
2141,1500000US170318206032,17,031,820603,2
2678,1500000US170318206041,17,031,820604,1
1011,1500000US170318206042,17,031,820604,2
1607,1500000US170318206051,17,031,820605,1
1402,1500000US170318206052,17,031,820605,2
1514,1500000US170318206053,17,031,820605,3
1603,1500000US170318206061,17,031,820606,1
2263,1500000US170318206062,17,031,820606,2
1327,1500000US170318207002,17,031,820700,2
1915,1500000US170318207001,17,031,820700,1
1565,1500000US170318207003,17,031,820700,3
2303,1500000US170318207004,17,031,820700,4
1443,1500000US170318208001,17,031,820800,1
1493,1500000US170318208002,17,031,820800,2
759,1500000US170318208003,17,031,820800,3
2394,1500000US170318209011,17,031,820901,1
902,1500000US170318209013,17,031,820901,3
1201,1500000US170318209012,17,031,820901,2
1085,1500000US170318209014,17,031,820901,4
1520,1500000US170318209022,17,031,820902,2
896,1500000US170318209021,17,031,820902,1
1180,1500000US170318209023,17,031,820902,3
1455,1500000US170318209024,17,031,820902,4
1413,1500000US170318210011,17,031,821001,1
1468,1500000US170318210014,17,031,821001,4
1145,1500000US170318210012,17,031,821001,2
1179,1500000US170318210013,17,031,821001,3
1111,1500000US170318210023,17,031,821002,3
1297,1500000US170318210021,17,031,821002,1
1026,1500000US170318210022,17,031,821002,2
888,1500000US170318210024,17,031,821002,4
1442,1500000US170318210025,17,031,821002,5
1364,1500000US170318211011,17,031,821101,1
1441,1500000US170318211014,17,031,821101,4
826,1500000US170318211012,17,031,821101,2
1245,1500000US170318211013,17,031,821101,3
1155,1500000US170318211022,17,031,821102,2
969,1500000US170318211024,17,031,821102,4
1108,1500000US170318211021,17,031,821102,1
999,1500000US170318211023,17,031,821102,3
955,1500000US170318212001,17,031,821200,1
1099,1500000US170318212004,17,031,821200,4
1505,1500000US170318212002,17,031,821200,2
2082,1500000US170318212003,17,031,821200,3
844,1500000US170318213001,17,031,821300,1
2616,1500000US170318213002,17,031,821300,2
654,1500000US170318213003,17,031,821300,3
1363,1500000US170318213004,17,031,821300,4
574,1500000US170318214011,17,031,821401,1
667,1500000US170318214012,17,031,821401,2
616,1500000US170318214013,17,031,821401,3
1013,1500000US170318214014,17,031,821401,4
788,1500000US170318214023,17,031,821402,3
1062,1500000US170318214021,17,031,821402,1
1350,1500000US170318214022,17,031,821402,2
1421,1500000US170318215001,17,031,821500,1
2546,1500000US170318216003,17,031,821600,3
732,1500000US170318216001,17,031,821600,1
1264,1500000US170318216002,17,031,821600,2
1077,1500000US170318217002,17,031,821700,2
884,1500000US170318217005,17,031,821700,5
729,1500000US170318217001,17,031,821700,1
1349,1500000US170318217003,17,031,821700,3
820,1500000US170318217004,17,031,821700,4
699,1500000US170318218003,17,031,821800,3
787,1500000US170318218006,17,031,821800,6
899,1500000US170318218001,17,031,821800,1
1006,1500000US170318218002,17,031,821800,2
995,1500000US170318218004,17,031,821800,4
1029,1500000US170318218005,17,031,821800,5
1285,1500000US170318219003,17,031,821900,3
1189,1500000US170318219005,17,031,821900,5
926,1500000US170318219001,17,031,821900,1
965,1500000US170318219002,17,031,821900,2
764,1500000US170318219004,17,031,821900,4
1074,1500000US170318220003,17,031,822000,3
779,1500000US170318220001,17,031,822000,1
719,1500000US170318220002,17,031,822000,2
906,1500000US170318220004,17,031,822000,4
865,1500000US170318220005,17,031,822000,5
1308,1500000US170318221011,17,031,822101,1
1006,1500000US170318221014,17,031,822101,4
1275,1500000US170318221012,17,031,822101,2
1017,1500000US170318221013,17,031,822101,3
1150,1500000US170318221023,17,031,822102,3
1031,1500000US170318221021,17,031,822102,1
1578,1500000US170318221022,17,031,822102,2
745,1500000US170318221024,17,031,822102,4
1081,1500000US170318222002,17,031,822200,2
1928,1500000US170318222001,17,031,822200,1
920,1500000US170318222003,17,031,822200,3
1119,1500000US170318223011,17,031,822301,1
1091,1500000US170318223014,17,031,822301,4
1009,1500000US170318223012,17,031,822301,2
869,1500000US170318223013,17,031,822301,3
1166,1500000US170318223023,17,031,822302,3
1357,1500000US170318223021,17,031,822302,1
832,1500000US170318223022,17,031,822302,2
1092,1500000US170318223024,17,031,822302,4
1876,1500000US170318224002,17,031,822400,2
1478,1500000US170318224001,17,031,822400,1
2192,1500000US170318224003,17,031,822400,3
816,1500000US170318224004,17,031,822400,4
998,1500000US170318225001,17,031,822500,1
910,1500000US170318225002,17,031,822500,2
1230,1500000US170318225003,17,031,822500,3
1358,1500000US170318225004,17,031,822500,4
1696,1500000US170318226011,17,031,822601,1
2054,1500000US170318226012,17,031,822601,2
1043,1500000US170318226013,17,031,822601,3
1492,1500000US170318226021,17,031,822602,1
2881,1500000US170318226022,17,031,822602,2
899,1500000US170318226023,17,031,822602,3
2024,1500000US170318226024,17,031,822602,4
1468,1500000US170318227011,17,031,822701,1
1329,1500000US170318227012,17,031,822701,2
819,1500000US170318227013,17,031,822701,3
822,1500000US170318227014,17,031,822701,4
810,1500000US170318227023,17,031,822702,3
2300,1500000US170318227021,17,031,822702,1
718,1500000US170318227022,17,031,822702,2
2014,1500000US170318228011,17,031,822801,1
1244,1500000US170318228012,17,031,822801,2
1707,1500000US170318228021,17,031,822802,1
1004,1500000US170318228022,17,031,822802,2
958,1500000US170318228023,17,031,822802,3
2078,1500000US170318229001,17,031,822900,1
890,1500000US170318230013,17,031,823001,3
1798,1500000US170318230011,17,031,823001,1
1068,1500000US170318230012,17,031,823001,2
1030,1500000US170318230014,17,031,823001,4
1838,1500000US170318230015,17,031,823001,5
1409,1500000US170318230021,17,031,823002,1
1479,1500000US170318230024,17,031,823002,4
1204,1500000US170318230022,17,031,823002,2
1914,1500000US170318230023,17,031,823002,3
876,1500000US170318231012,17,031,823101,2
1029,1500000US170318231015,17,031,823101,5
1091,1500000US170318231011,17,031,823101,1
655,1500000US170318231013,17,031,823101,3
864,1500000US170318231014,17,031,823101,4
2101,1500000US170318231021,17,031,823102,1
1541,1500000US170318231022,17,031,823102,2
2118,1500000US170318232001,17,031,823200,1
2657,1500000US170318232002,17,031,823200,2
2236,1500000US170318233022,17,031,823302,2
1706,1500000US170318233021,17,031,823302,1
1797,1500000US170318233023,17,031,823302,3
860,1500000US170318233032,17,031,823303,2
1179,1500000US170318233035,17,031,823303,5
816,1500000US170318233031,17,031,823303,1
886,1500000US170318233033,17,031,823303,3
840,1500000US170318233034,17,031,823303,4
1056,1500000US170318233042,17,031,823304,2
835,1500000US170318233045,17,031,823304,5
581,1500000US170318233041,17,031,823304,1
889,1500000US170318233043,17,031,823304,3
1002,1500000US170318233044,17,031,823304,4
1509,1500000US170318233046,17,031,823304,6
1335,1500000US170318234002,17,031,823400,2
1047,1500000US170318234001,17,031,823400,1
756,1500000US170318234003,17,031,823400,3
1754,1500000US170318234004,17,031,823400,4
1209,1500000US170318235001,17,031,823500,1
740,1500000US170318235004,17,031,823500,4
1273,1500000US170318235002,17,031,823500,2
1079,1500000US170318235003,17,031,823500,3
1513,1500000US170318236021,17,031,823602,1
1344,1500000US170318236022,17,031,823602,2
1922,1500000US170318236023,17,031,823602,3
1430,1500000US170318236024,17,031,823602,4
1287,1500000US170318236031,17,031,823603,1
734,1500000US170318236032,17,031,823603,2
727,1500000US170318236041,17,031,823604,1
820,1500000US170318236042,17,031,823604,2
1962,1500000US170318236043,17,031,823604,3
1642,1500000US170318236051,17,031,823605,1
1573,1500000US170318236052,17,031,823605,2
962,1500000US170318236053,17,031,823605,3
1932,1500000US170318237023,17,031,823702,3
2115,1500000US170318237021,17,031,823702,1
2172,1500000US170318237022,17,031,823702,2
831,1500000US170318237024,17,031,823702,4
1405,1500000US170318237031,17,031,823703,1
2540,1500000US170318237034,17,031,823703,4
2507,1500000US170318237032,17,031,823703,2
2207,1500000US170318237033,17,031,823703,3
1247,1500000US170318237043,17,031,823704,3
1161,1500000US170318237041,17,031,823704,1
1783,1500000US170318237042,17,031,823704,2
853,1500000US170318237053,17,031,823705,3
1397,1500000US170318237051,17,031,823705,1
758,1500000US170318237052,17,031,823705,2
1658,1500000US170318237054,17,031,823705,4
2151,1500000US170318238012,17,031,823801,2
2841,1500000US170318238011,17,031,823801,1
881,1500000US170318238013,17,031,823801,3
1291,1500000US170318238032,17,031,823803,2
2299,1500000US170318238031,17,031,823803,1
2108,1500000US170318238033,17,031,823803,3
1448,1500000US170318238034,17,031,823803,4
1220,1500000US170318238051,17,031,823805,1
591,1500000US170318238052,17,031,823805,2
1378,1500000US170318238053,17,031,823805,3
1127,1500000US170318238061,17,031,823806,1
869,1500000US170318238063,17,031,823806,3
931,1500000US170318238062,17,031,823806,2
920,1500000US170318238064,17,031,823806,4
1436,1500000US170318239012,17,031,823901,2
2079,1500000US170318239011,17,031,823901,1
1014,1500000US170318239033,17,031,823903,3
1370,1500000US170318239031,17,031,823903,1
983,1500000US170318239032,17,031,823903,2
1290,1500000US170318239034,17,031,823903,4
843,1500000US170318239042,17,031,823904,2
687,1500000US170318239041,17,031,823904,1
822,1500000US170318239043,17,031,823904,3
1691,1500000US170318239044,17,031,823904,4
2484,1500000US170318240031,17,031,824003,1
2333,1500000US170318240032,17,031,824003,2
1425,1500000US170318240033,17,031,824003,3
2591,1500000US170318240041,17,031,824004,1
1726,1500000US170318240042,17,031,824004,2
1057,1500000US170318240043,17,031,824004,3
2006,1500000US170318240051,17,031,824005,1
2035,1500000US170318240053,17,031,824005,3
1892,1500000US170318240052,17,031,824005,2
2740,1500000US170318240061,17,031,824006,1
2356,1500000US170318240062,17,031,824006,2
2797,1500000US170318241051,17,031,824105,1
1420,1500000US170318241052,17,031,824105,2
1081,1500000US170318241053,17,031,824105,3
1999,1500000US170318241054,17,031,824105,4
2158,1500000US170318241061,17,031,824106,1
2364,1500000US170318241062,17,031,824106,2
2499,1500000US170318241063,17,031,824106,3
818,1500000US170318241071,17,031,824107,1
1223,1500000US170318241072,17,031,824107,2
2218,1500000US170318241073,17,031,824107,3
2488,1500000US170318241074,17,031,824107,4
2313,1500000US170318241133,17,031,824113,3
1182,1500000US170318241131,17,031,824113,1
1674,1500000US170318241132,17,031,824113,2
1153,1500000US170318241134,17,031,824113,4
2025,1500000US170318241142,17,031,824114,2
